0.56683735	-0.011126
0.576472517	-0.010734
0.586081692	-0.010347
0.595660876	-0.009966
0.605207069	-0.009591
0.614716273	-0.009222
0.624185489	-0.00886
0.633610718	-0.008505
0.642987962	-0.008158
0.65231322	-0.007818
0.661584494	-0.007487
0.670795786	-0.007163
0.679946096	-0.006848
0.689030425	-0.006542
0.698045775	-0.006244
0.706988145	-0.005955
0.715853539	-0.005674
0.724639956	-0.005403
0.733343397	-0.00514
0.741959864	-0.004886
0.750486357	-0.004641
0.758919878	-0.004404
0.767255427	-0.004176
0.775492005	-0.003957
0.783624614	-0.003746
0.791651255	-0.003543
0.799567927	-0.003348
0.807371633	-0.003162
0.815059373	-0.002983
0.822627148	-0.002811
0.830072959	-0.002647
0.837393806	-0.00249
0.844586692	-0.00234
0.851647616	-0.002197
0.858574579	-0.002061
0.865365583	-0.00193
0.872015627	-0.001806
0.878523714	-0.001688
0.884887843	-0.001576
0.891103016	-0.001469
0.897168233	-0.001367
0.903080494	-0.001271
0.908837802	-0.001179
0.914437155	-0.001092
0.919877556	-0.001009
0.925155004	-0.000931
0.930267501	-0.000857
0.935214047	-0.000787
0.939991642	-0.000721
0.944599288	-0.000659
0.949032984	-0.0006
0.953292732	-0.000545
0.957376531	-0.000492
0.961282383	-0.000443
0.965008288	-0.000397
0.968552246	-0.000354
0.971914257	-0.000314
0.975091323	-0.000277
0.978083443	-0.000242
0.980887619	-0.00021
0.98350485	-0.00018
0.985932136	-0.000153
0.988169478	-0.000128
0.990214877	-0.000105
0.992068332	-0.000085
0.993729843	-0.000067
0.995196412	-0.000051
0.996469038	-0.000037
0.997546721	-0.000026
0.998429462	-0.000017
0.99911626	-0.000009
0.999607116	-0.000004
0.999902029	-0.000001
1	0
